Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,activity,source_file,time_seconds
15.06,1294580,6.033388,5.023035,5.793968,-0.03957,0.093129,-0.128568,cycling,cycling-gisela-01.csv,15.06
15.08,1294600,6.282385,5.137957,5.779603,-0.072611,0.087666,-0.160277,cycling,cycling-gisela-01.csv,15.08
15.1,1294620,6.397307,5.391742,5.832275,-0.083802,0.087666,-0.197982,cycling,cycling-gisela-01.csv,15.1
15.12,1294640,6.50744,5.693412,6.014235,-0.091397,0.09073,-0.261133,cycling,cycling-gisela-01.csv,15.12
15.14,1294660,6.789956,5.956774,6.224925,-0.11711,0.116311,-0.305233,cycling,cycling-gisela-01.csv,15.14
15.16,1294680,6.952762,6.191406,6.224925,-0.12204,0.169204,-0.30843,cycling,cycling-gisela-01.csv,15.16
15.18,1294700,7.043741,6.287174,6.397307,-0.140292,0.196649,-0.284848,cycling,cycling-gisela-01.csv,15.18
15.2,1294720,7.369353,6.411672,6.311116,-0.14762,0.18306,-0.218366,cycling,cycling-gisela-01.csv,15.2
15.22,1294740,7.398083,6.397307,6.244078,-0.141492,0.148153,-0.124838,cycling,cycling-gisela-01.csv,15.22
15.24,1294760,7.134721,6.248867,6.368577,-0.125637,0.104853,-0.033308,cycling,cycling-gisela-01.csv,15.24
15.26,1294780,6.86657,6.019023,6.440403,-0.131632,0.091663,0.051294,cycling,cycling-gisela-01.csv,15.26
15.28,1294800,6.698977,5.865794,6.560112,-0.128568,0.083003,0.121374,cycling,cycling-gisela-01.csv,15.28
15.3,1294820,6.818686,5.664681,6.584054,-0.122706,0.073544,0.16574,cycling,cycling-gisela-01.csv,15.3
15.32,1294840,6.756437,5.506664,6.564901,-0.1311,0.069147,0.193718,cycling,cycling-gisela-01.csv,15.32
15.34,1294860,6.789956,5.343858,6.564901,-0.130034,0.031975,0.178663,cycling,cycling-gisela-01.csv,15.34
15.36,1294880,6.938396,5.214571,6.445191,-0.13936,-0.015055,0.14309,cycling,cycling-gisela-01.csv,15.36
15.38,1294900,6.804321,4.970363,6.368577,-0.150418,-0.050628,0.119375,cycling,cycling-gisela-01.csv,15.38
15.4,1294920,6.742072,4.869806,6.373365,-0.164407,-0.092995,0.10472,cycling,cycling-gisela-01.csv,15.4
15.42,1294940,6.794744,4.793192,6.426037,-0.172401,-0.119508,0.090064,cycling,cycling-gisela-01.csv,15.42
15.44,1294960,6.713342,4.58729,6.521805,-0.173201,-0.144822,0.079139,cycling,cycling-gisela-01.csv,15.44
15.46,1294980,6.655881,4.405331,6.579266,-0.184658,-0.14762,0.080472,cycling,cycling-gisela-01.csv,15.46
15.48,1295000,6.856994,4.386178,6.521805,-0.223162,-0.153749,0.097259,cycling,cycling-gisela-01.csv,15.48
15.5,1295020,6.976704,4.261679,6.416461,-0.216234,-0.162809,0.119242,cycling,cycling-gisela-01.csv,15.5
15.52,1295040,6.86657,4.156334,6.344635,-0.203577,-0.177198,0.130966,cycling,cycling-gisela-01.csv,15.52
15.54,1295060,6.761226,4.19943,6.382942,-0.193585,-0.171335,0.125637,cycling,cycling-gisela-01.csv,15.54
15.56,1295080,6.71813,4.367024,6.349423,-0.164807,-0.160544,0.079539,cycling,cycling-gisela-01.csv,15.56
15.58,1295100,6.694188,4.520253,6.421249,-0.128835,-0.141358,-0.015188,cycling,cycling-gisela-01.csv,15.58
15.6,1295120,6.675035,4.601655,6.646304,-0.109383,-0.112181,-0.125904,cycling,cycling-gisela-01.csv,15.6
15.62,1295140,7.010222,4.635174,6.804321,-0.07874,-0.071945,-0.194118,cycling,cycling-gisela-01.csv,15.62
15.64,1295160,7.134721,4.730943,6.924031,-0.073677,0.031576,-0.19092,cycling,cycling-gisela-01.csv,15.64
15.66,1295180,7.268796,4.932055,7.110779,-0.070746,0.132832,-0.168671,cycling,cycling-gisela-01.csv,15.66
15.68,1295200,7.517793,4.970363,7.110779,-0.071945,0.204377,-0.136296,cycling,cycling-gisela-01.csv,15.68
15.7,1295220,7.666234,4.759673,6.83784,-0.080205,0.17027,-0.091263,cycling,cycling-gisela-01.csv,15.7
15.72,1295240,7.714118,4.58729,6.588843,-0.076874,0.031443,-0.042634,cycling,cycling-gisela-01.csv,15.72
15.74,1295260,7.25922,4.74052,6.545747,-0.065283,-0.068747,-0.009593,cycling,cycling-gisela-01.csv,15.74
15.76,1295280,6.694188,4.821922,6.708553,-0.056357,-0.096859,-0.037704,cycling,cycling-gisela-01.csv,15.76
15.78,1295300,6.751649,4.774038,6.651093,-0.059421,-0.105119,-0.075942,cycling,cycling-gisela-01.csv,15.78
15.8,1295320,6.880936,4.788404,6.603208,-0.089931,-0.074743,-0.075942,cycling,cycling-gisela-01.csv,15.8
15.82,1295340,6.947973,4.874595,6.603208,-0.105519,-0.060221,-0.061686,cycling,cycling-gisela-01.csv,15.82
15.84,1295360,6.947973,4.874595,6.560112,-0.118176,-0.056757,-0.065949,cycling,cycling-gisela-01.csv,15.84
15.86,1295380,6.92882,4.869806,6.526594,-0.101522,-0.045698,-0.071678,cycling,cycling-gisela-01.csv,15.86
15.88,1295400,6.842628,4.812346,6.545747,-0.074743,-0.028911,-0.066882,cycling,cycling-gisela-01.csv,15.88
15.9,1295420,6.833052,4.850653,6.521805,-0.06475,-0.022916,-0.055158,cycling,cycling-gisela-01.csv,15.9
15.92,1295440,7.015011,4.999093,6.435614,-0.070613,-0.039836,-0.05236,cycling,cycling-gisela-01.csv,15.92
15.94,1295460,7.091625,5.042189,6.287174,-0.087666,-0.096459,-0.047963,cycling,cycling-gisela-01.csv,15.94
15.96,1295480,6.943185,4.912902,6.157887,-0.061286,-0.117643,-0.019851,cycling,cycling-gisela-01.csv,15.96
15.98,1295500,6.756437,4.941632,6.090849,-0.030243,-0.095793,-0.003464,cycling,cycling-gisela-01.csv,15.98
16.0,1295520,6.694188,5.123591,5.90889,-0.000266,-0.070879,-0.03544,cycling,cycling-gisela-01.csv,16.0
16.02,1295540,6.550536,5.200206,5.707777,0.048629,-0.040902,-0.096459,cycling,cycling-gisela-01.csv,16.02
16.04,1295560,6.363788,5.243302,5.688623,0.072744,-0.026247,-0.151351,cycling,cycling-gisela-01.csv,16.04
16.06,1295580,6.301539,5.295974,5.592855,0.081937,-0.01359,-0.18679,cycling,cycling-gisela-01.csv,16.06
16.08,1295600,6.277597,5.473145,5.626374,0.052626,0.001599,-0.230357,cycling,cycling-gisela-01.csv,16.08
16.1,1295620,6.469133,5.808333,5.674258,0.034107,0.020917,-0.283516,cycling,cycling-gisela-01.csv,16.1
16.12,1295640,6.545747,5.865794,5.841852,0.008926,0.059288,-0.318689,cycling,cycling-gisela-01.csv,16.12
16.14,1295660,6.919243,5.966351,5.942409,-0.021983,0.091796,-0.29524,cycling,cycling-gisela-01.csv,16.14
16.16,1295680,7.192182,5.985504,6.0286,-0.063418,0.133897,-0.219965,cycling,cycling-gisela-01.csv,16.16
16.18,1295700,7.082048,5.899313,6.105214,-0.12244,0.143224,-0.116577,cycling,cycling-gisela-01.csv,16.18
16.2,1295720,7.13951,5.765238,6.119579,-0.192652,0.165473,-0.000533,cycling,cycling-gisela-01.csv,16.2
16.22,1295740,7.16824,6.162675,6.129156,-0.227692,0.142424,0.075142,cycling,cycling-gisela-01.csv,16.22
16.24,1295760,7.120356,6.272809,6.196194,-0.183859,0.083936,0.061553,cycling,cycling-gisela-01.csv,16.24
16.26,1295780,6.967127,5.975927,6.124368,-0.16574,0.040769,0.050761,cycling,cycling-gisela-01.csv,16.26
16.28,1295800,6.727707,5.750873,6.062119,-0.171335,-0.007994,0.054758,cycling,cycling-gisela-01.csv,16.28
16.3,1295820,6.512228,5.655105,6.023811,-0.179729,-0.040502,0.052227,cycling,cycling-gisela-01.csv,16.3
16.32,1295840,6.454768,5.48751,6.004658,-0.181994,-0.049296,0.051028,cycling,cycling-gisela-01.csv,16.32
16.34,1295860,6.526594,5.382165,5.971139,-0.182926,-0.052093,0.043167,cycling,cycling-gisela-01.csv,16.34
16.36,1295880,6.359,5.348647,5.942409,-0.187456,-0.055025,0.028778,cycling,cycling-gisela-01.csv,16.36
16.38,1295900,6.344635,5.382165,6.153099,-0.185458,-0.053426,-0.003064,cycling,cycling-gisela-01.csv,16.38
16.4,1295920,6.713342,5.243302,6.287174,-0.185858,-0.047564,-0.028112,cycling,cycling-gisela-01.csv,16.4
16.42,1295940,7.211336,5.056554,6.277597,-0.197182,-0.052227,-0.000266,cycling,cycling-gisela-01.csv,16.42
16.44,1295960,7.61835,4.984728,6.181829,-0.201979,-0.067149,0.056357,cycling,cycling-gisela-01.csv,16.44
16.46,1295980,7.450756,4.841076,6.186617,-0.216634,-0.065816,0.100057,cycling,cycling-gisela-01.csv,16.46
16.48,1296000,6.981492,4.544195,6.224925,-0.214636,-0.049562,0.122972,cycling,cycling-gisela-01.csv,16.48
16.5,1296020,6.665458,4.299986,6.234501,-0.216101,-0.003997,0.152683,cycling,cycling-gisela-01.csv,16.5
16.52,1296040,6.339846,4.127604,6.296751,-0.206508,0.060354,0.179063,cycling,cycling-gisela-01.csv,16.52
16.54,1296060,6.220136,4.050989,6.382942,-0.190654,0.098058,0.176931,cycling,cycling-gisela-01.csv,16.54
16.56,1296080,6.493075,4.098873,6.426037,-0.168138,0.114046,0.161876,cycling,cycling-gisela-01.csv,16.56
16.58,1296100,6.584054,4.194642,6.521805,-0.141492,0.131499,0.120974,cycling,cycling-gisela-01.csv,16.58
16.6,1296120,6.799533,4.548983,6.708553,-0.0874,0.161609,0.055691,cycling,cycling-gisela-01.csv,16.6
16.62,1296140,6.919243,4.898537,6.871359,-0.008127,0.223695,-0.018786,cycling,cycling-gisela-01.csv,16.62
16.64,1296160,6.991069,5.085284,7.235278,0.003864,0.227692,-0.089398,cycling,cycling-gisela-01.csv,16.64
16.66,1296180,7.149086,5.094861,7.445967,0.009726,0.236219,-0.132565,cycling,cycling-gisela-01.csv,16.66
16.68,1296200,7.613562,5.046977,7.412448,-0.014522,0.200779,-0.122573,cycling,cycling-gisela-01.csv,16.68
16.7,1296220,8.073248,5.042189,7.37893,-0.029844,0.124305,-0.055957,cycling,cycling-gisela-01.csv,16.7
16.72,1296240,7.963115,5.013458,7.292738,-0.05196,0.031975,0.012524,cycling,cycling-gisela-01.csv,16.72
16.74,1296260,7.474698,4.826711,7.192182,-0.06515,-0.046098,0.058622,cycling,cycling-gisela-01.csv,16.74
16.76,1296280,6.909666,4.644751,6.919243,-0.067815,-0.078207,0.097259,cycling,cycling-gisela-01.csv,16.76
16.78,1296300,6.50744,4.764462,6.933608,-0.055025,-0.07381,0.068348,cycling,cycling-gisela-01.csv,16.78
16.8,1296320,6.469133,4.793192,6.95755,-0.007328,-0.033041,-0.015455,cycling,cycling-gisela-01.csv,16.8
16.82,1296340,6.311116,4.563348,6.794744,0.007727,0.034507,-0.042101,cycling,cycling-gisela-01.csv,16.82
16.84,1296360,6.272809,4.333505,6.713342,0.025447,0.057289,-0.016254,cycling,cycling-gisela-01.csv,16.84
16.86,1296380,6.38773,4.362236,6.703765,0.030643,0.060887,0.017054,cycling,cycling-gisela-01.csv,16.86
16.88,1296400,6.555324,4.644751,6.684611,0.031975,0.064351,0.016254,cycling,cycling-gisela-01.csv,16.88
16.9,1296420,6.933608,4.922479,6.603208,0.053026,0.02225,-0.024115,cycling,cycling-gisela-01.csv,16.9
16.92,1296440,7.038953,4.994305,6.440403,0.068481,-0.023449,-0.051694,cycling,cycling-gisela-01.csv,16.92
16.94,1296460,6.694188,4.879383,6.392519,0.075142,-0.065683,-0.050628,cycling,cycling-gisela-01.csv,16.94
16.96,1296480,6.464345,4.879383,6.320693,0.068348,-0.076342,-0.048363,cycling,cycling-gisela-01.csv,16.96
16.98,1296500,6.50744,5.032612,6.138733,0.068481,-0.068881,-0.066083,cycling,cycling-gisela-01.csv,16.98
17.0,1296520,6.430826,5.176264,5.93762,0.065949,-0.063551,-0.094861,cycling,cycling-gisela-01.csv,17.0
17.02,1296540,6.157887,5.204995,5.741296,0.065949,-0.062885,-0.118842,cycling,cycling-gisela-01.csv,17.02
17.04,1296560,5.889736,5.252879,5.746084,0.065017,-0.058888,-0.126037,cycling,cycling-gisela-01.csv,17.04
17.06,1296580,5.894525,5.319916,5.851429,0.039303,-0.048096,-0.135629,cycling,cycling-gisela-01.csv,17.06
17.08,1296600,6.325481,5.612009,5.961562,0.020384,-0.022649,-0.173067,cycling,cycling-gisela-01.csv,17.08
17.1,1296620,6.713342,5.813122,6.114791,-0.008793,-0.001865,-0.221564,cycling,cycling-gisela-01.csv,17.1
17.12,1296640,7.029376,6.0286,6.05733,-0.042101,0.008394,-0.247943,cycling,cycling-gisela-01.csv,17.12
17.14,1296660,7.072472,6.167464,6.167464,-0.079939,0.015855,-0.249142,cycling,cycling-gisela-01.csv,17.14
17.16,1296680,7.125144,6.296751,6.248867,-0.108317,0.007061,-0.235953,cycling,cycling-gisela-01.csv,17.16
17.18,1296700,7.43639,6.382942,6.114791,-0.125104,-0.023449,-0.17773,cycling,cycling-gisela-01.csv,17.18
17.2,1296720,7.417237,6.373365,6.004658,-0.122306,-0.043833,-0.081138,cycling,cycling-gisela-01.csv,17.2
17.22,1296740,7.04853,6.14831,6.114791,-0.121107,-0.061153,0.012391,cycling,cycling-gisela-01.csv,17.22
17.24,1296760,6.636727,5.942409,6.090849,-0.140692,-0.063818,0.077274,cycling,cycling-gisela-01.csv,17.24
17.26,1296780,6.53617,5.81791,6.05733,-0.144156,-0.072078,0.103521,cycling,cycling-gisela-01.csv,17.26
17.28,1296800,6.344635,5.717354,6.038177,-0.166539,-0.072478,0.112181,cycling,cycling-gisela-01.csv,17.28
17.3,1296820,6.521805,5.674258,6.177041,-0.167472,-0.078074,0.128568,cycling,cycling-gisela-01.csv,17.3
17.32,1296840,6.828263,5.616797,6.402095,-0.150951,-0.057556,0.149619,cycling,cycling-gisela-01.csv,17.32
17.34,1296860,6.95755,5.3678,6.612785,-0.147221,-0.031842,0.175865,cycling,cycling-gisela-01.csv,17.34
17.36,1296880,7.297527,5.109226,6.584054,-0.173334,-0.052893,0.212637,cycling,cycling-gisela-01.csv,17.36
17.38,1296900,7.728483,4.898537,6.291962,-0.201446,-0.115511,0.229424,cycling,cycling-gisela-01.csv,17.38
17.4,1296920,7.522582,4.764462,5.971139,-0.204377,-0.184925,0.193452,cycling,cycling-gisela-01.csv,17.4
17.42,1296940,6.856994,4.553771,5.956774,-0.177331,-0.227825,0.131233,cycling,cycling-gisela-01.csv,17.42
17.44,1296960,6.493075,4.323928,5.851429,-0.138294,-0.23462,0.069547,cycling,cycling-gisela-01.csv,17.44
17.46,1296980,6.229713,4.19943,5.808333,-0.11711,-0.189855,0.013323,cycling,cycling-gisela-01.csv,17.46
17.48,1297000,6.071695,4.276044,5.904101,-0.092329,-0.149485,-0.045032,cycling,cycling-gisela-01.csv,17.48
17.5,1297020,6.114791,4.395754,6.042965,-0.080338,-0.107518,-0.102988,cycling,cycling-gisela-01.csv,17.5
17.52,1297040,6.359,4.501099,5.980716,-0.072345,-0.085668,-0.160544,cycling,cycling-gisela-01.csv,17.52
17.54,1297060,6.584054,4.635174,5.875371,-0.08327,-0.072078,-0.189988,cycling,cycling-gisela-01.csv,17.54
17.56,1297080,6.397307,4.841076,6.066907,-0.092596,-0.036639,-0.203178,cycling,cycling-gisela-01.csv,17.56
17.58,1297100,6.555324,4.979939,6.464345,-0.101789,0.026913,-0.195184,cycling,cycling-gisela-01.csv,17.58
17.6,1297120,6.962338,5.061342,6.727707,-0.128302,0.141758,-0.163475,cycling,cycling-gisela-01.csv,17.6
17.62,1297140,7.311892,5.094861,6.861782,-0.170136,0.237418,-0.128568,cycling,cycling-gisela-01.csv,17.62
17.64,1297160,7.426814,5.497087,7.024588,-0.202645,0.288845,-0.127369,cycling,cycling-gisela-01.csv,17.64
17.66,1297180,7.522582,5.722142,7.216124,-0.181461,0.294974,-0.155348,cycling,cycling-gisela-01.csv,17.66
17.68,1297200,7.896077,5.592855,6.924031,-0.151884,0.23462,-0.125637,cycling,cycling-gisela-01.csv,17.68
17.7,1297220,7.785944,5.343858,6.751649,-0.120574,0.148286,-0.036106,cycling,cycling-gisela-01.csv,17.7
17.72,1297240,7.13951,5.195418,6.813898,-0.093528,0.0866,0.038371,cycling,cycling-gisela-01.csv,17.72
17.74,1297260,6.727707,5.085284,6.813898,-0.065683,0.058089,0.04823,cycling,cycling-gisela-01.csv,17.74
17.76,1297280,6.766014,5.013458,6.694188,-0.046231,0.03504,0.017054,cycling,cycling-gisela-01.csv,17.76
17.78,1297300,6.780379,4.850653,6.445191,-0.036505,0.019585,0.00906,cycling,cycling-gisela-01.csv,17.78
17.8,1297320,6.454768,4.793192,6.359,-0.034374,0.017187,0.027979,cycling,cycling-gisela-01.csv,17.8
17.82,1297340,6.114791,4.965574,6.540959,-0.029977,0.049429,0.016121,cycling,cycling-gisela-01.csv,17.82
17.84,1297360,6.14831,5.070919,6.684611,-0.047031,0.079539,-0.024648,cycling,cycling-gisela-01.csv,17.84
17.86,1297380,6.627151,5.161899,6.569689,-0.074876,0.109383,-0.029311,cycling,cycling-gisela-01.csv,17.86
17.88,1297400,6.83784,5.252879,6.50744,-0.085002,0.136296,-0.007861,cycling,cycling-gisela-01.csv,17.88
17.9,1297420,6.655881,5.185841,6.473921,-0.087133,0.146954,0.028511,cycling,cycling-gisela-01.csv,17.9
17.92,1297440,6.512228,5.085284,6.402095,-0.090198,0.162809,0.064217,cycling,cycling-gisela-01.csv,17.92
17.94,1297460,6.426037,5.133168,6.191406,-0.087666,0.155481,0.072744,cycling,cycling-gisela-01.csv,17.94
17.96,1297480,6.229713,5.094861,6.042965,-0.053426,0.126303,0.035839,cycling,cycling-gisela-01.csv,17.96
17.98,1297500,5.827487,5.075707,6.110003,-0.015988,0.126969,0.007061,cycling,cycling-gisela-01.csv,17.98
18.0,1297520,5.516241,5.051765,6.253655,0.002531,0.164674,-0.030243,cycling,cycling-gisela-01.csv,18.0
18.02,1297540,5.750873,5.200206,6.363788,0.020384,0.148286,-0.106718,cycling,cycling-gisela-01.csv,18.02
18.04,1297560,6.349423,5.506664,6.296751,0.000266,0.073277,-0.207574,cycling,cycling-gisela-01.csv,18.04
18.06,1297580,6.675035,5.750873,6.459556,-0.053292,0.014389,-0.282717,cycling,cycling-gisela-01.csv,18.06
18.08,1297600,6.785168,5.966351,6.502652,-0.085934,0.006129,-0.328548,cycling,cycling-gisela-01.csv,18.08
18.1,1297620,6.861782,6.277597,6.651093,-0.132299,0.021184,-0.316957,cycling,cycling-gisela-01.csv,18.1
18.12,1297640,7.101202,6.315904,6.59842,-0.16987,0.019718,-0.264597,cycling,cycling-gisela-01.csv,18.12
18.14,1297660,7.326257,6.296751,6.497863,-0.174799,0.011325,-0.164008,cycling,cycling-gisela-01.csv,18.14
18.16,1297680,7.230489,6.26802,6.368577,-0.184392,-0.029844,-0.062619,cycling,cycling-gisela-01.csv,18.16
18.18,1297700,6.919243,6.133945,6.378153,-0.170669,-0.072611,-0.003198,cycling,cycling-gisela-01.csv,18.18
18.2,1297720,6.746861,5.93762,6.287174,-0.150152,-0.111914,0.033441,cycling,cycling-gisela-01.csv,18.2
18.22,1297740,6.445191,5.712565,6.205771,-0.152949,-0.118709,0.077141,cycling,cycling-gisela-01.csv,18.22
18.24,1297760,6.119579,5.501875,6.325481,-0.146155,-0.104853,0.107118,cycling,cycling-gisela-01.csv,18.24
18.26,1297780,6.234501,5.425261,6.349423,-0.16041,-0.10472,0.105652,cycling,cycling-gisela-01.csv,18.26
18.28,1297800,6.574478,5.348647,6.258443,-0.170536,-0.112714,0.089132,cycling,cycling-gisela-01.csv,18.28
18.3,1297820,6.574478,5.257667,6.224925,-0.176665,-0.108717,0.079939,cycling,cycling-gisela-01.csv,18.3
18.32,1297840,6.521805,5.262455,6.311116,-0.174133,-0.123106,0.054891,cycling,cycling-gisela-01.csv,18.32
18.34,1297860,6.593631,5.075707,6.325481,-0.172002,-0.130966,0.033441,cycling,cycling-gisela-01.csv,18.34
18.36,1297880,6.770802,4.946421,6.296751,-0.184525,-0.135896,0.040369,cycling,cycling-gisela-01.csv,18.36
18.38,1297900,6.742072,4.817134,6.205771,-0.204776,-0.13856,0.043433,cycling,cycling-gisela-01.csv,18.38
18.4,1297920,6.517017,4.730943,6.100426,-0.207841,-0.134297,0.037971,cycling,cycling-gisela-01.csv,18.4
18.42,1297940,5.995081,4.711789,6.210559,-0.20491,-0.08327,0.028778,cycling,cycling-gisela-01.csv,18.42
18.44,1297960,5.592855,4.520253,6.416461,-0.186923,-0.012524,0.00493,cycling,cycling-gisela-01.csv,18.44
18.46,1297980,5.425261,4.443638,6.53617,-0.185858,0.060487,0.0,cycling,cycling-gisela-01.csv,18.46
18.48,1298000,5.659893,4.43885,6.698977,-0.174799,0.13523,0.01279,cycling,cycling-gisela-01.csv,18.48
18.5,1298020,6.181829,4.620809,6.794744,-0.166539,0.178663,0.017453,cycling,cycling-gisela-01.csv,18.5
18.52,1298040,6.761226,4.88896,7.010222,-0.136162,0.208907,0.015855,cycling,cycling-gisela-01.csv,18.52
18.54,1298060,7.235278,5.080496,7.268796,-0.081404,0.227026,0.0,cycling,cycling-gisela-01.csv,18.54
18.56,1298080,7.426814,5.046977,7.570466,-0.036905,0.279652,0.011724,cycling,cycling-gisela-01.csv,18.56
18.58,1298100,7.383718,5.023035,7.728483,-0.002931,0.343204,0.040369,cycling,cycling-gisela-01.csv,18.58
18.6,1298120,7.474698,5.133168,7.785944,0.00826,0.356127,0.045432,cycling,cycling-gisela-01.csv,18.6
18.62,1298140,7.920019,4.970363,7.489063,0.01279,0.280585,0.043433,cycling,cycling-gisela-01.csv,18.62
18.64,1298160,8.106767,4.735731,7.062895,-0.017453,0.118975,0.097659,cycling,cycling-gisela-01.csv,18.64
18.66,1298180,7.675811,4.697424,6.933608,-0.022383,-0.034773,0.172534,cycling,cycling-gisela-01.csv,18.66
18.68,1298200,6.98628,4.692636,6.909666,-0.018119,-0.105253,0.185858,cycling,cycling-gisela-01.csv,18.68
18.7,1298220,6.50744,4.639963,6.823475,-0.033175,-0.015455,0.164541,cycling,cycling-gisela-01.csv,18.7
18.72,1298240,6.047753,4.505888,6.603208,-0.027312,0.198248,0.124838,cycling,cycling-gisela-01.csv,18.72
18.74,1298260,6.224925,4.592079,6.454768,-0.001599,0.179596,0.120308,cycling,cycling-gisela-01.csv,18.74
18.76,1298280,6.349423,4.687847,6.406884,0.080738,0.163208,0.040369,cycling,cycling-gisela-01.csv,18.76
18.78,1298300,6.282385,4.702212,6.502652,0.147221,0.128035,0.05609,cycling,cycling-gisela-01.csv,18.78
18.8,1298320,6.363788,4.850653,6.71813,0.163075,0.097259,0.052093,cycling,cycling-gisela-01.csv,18.8
18.82,1298340,6.392519,5.0374,6.876147,0.144556,0.059421,0.030377,cycling,cycling-gisela-01.csv,18.82
18.84,1298360,6.497863,5.090073,6.885724,0.075942,0.033708,0.037438,cycling,cycling-gisela-01.csv,18.84
18.86,1298380,6.83784,5.319916,6.780379,0.018519,0.008527,0.045565,cycling,cycling-gisela-01.csv,18.86
18.88,1298400,7.115568,5.616797,6.684611,-0.024914,-0.041435,0.044233,cycling,cycling-gisela-01.csv,18.88
18.9,1298420,7.460332,5.573701,6.603208,-0.048629,-0.109516,0.053292,cycling,cycling-gisela-01.csv,18.9
18.92,1298440,6.71813,5.12838,6.186617,-0.106585,-0.127103,0.130966,cycling,cycling-gisela-01.csv,18.92
18.94,1298460,5.928043,4.994305,5.889736,-0.129368,-0.179995,0.197582,cycling,cycling-gisela-01.csv,18.94
18.96,1298480,5.434838,5.152322,5.755661,-0.134963,-0.212237,0.177331,cycling,cycling-gisela-01.csv,18.96
18.98,1298500,5.027823,5.286397,5.884948,-0.109916,-0.160943,0.08287,cycling,cycling-gisela-01.csv,18.98
19.0,1298520,5.085284,5.444415,6.114791,-0.06968,-0.058888,-0.022916,cycling,cycling-gisela-01.csv,19.0
19.02,1298540,5.750873,5.549759,6.301539,-0.029577,0.091796,-0.069547,cycling,cycling-gisela-01.csv,19.02
19.04,1298560,6.603208,5.707777,6.301539,-0.029577,0.214636,-0.053426,cycling,cycling-gisela-01.csv,19.04
19.06,1298580,6.890512,5.760449,6.363788,-0.049162,0.328282,-0.023982,cycling,cycling-gisela-01.csv,19.06
